,Timestamp,FIT-800-00,FIT-800-01,FIT-800-02,FIT-800-03,FIT-800-04,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16
44,2025-01-29 15:02:44-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
45,2025-01-29 15:02:45-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
46,2025-01-29 15:02:46-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
47,2025-01-29 15:02:47-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
48,2025-01-29 15:02:48-05:00,1.761225462,13.48649597,19.99065399,9.5462E-05,7.628890991,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.82354736,19.11315918,22.50976563
49,2025-01-29 15:02:49-05:00,1.786259532,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.11315918,22.50976563
50,2025-01-29 15:02:50-05:00,1.786259532,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.82232666,28.37371826,24.67269897,9.50012207,22.65396118,122.9179382,120.5467224,20.93963623,21.06781006,23.58322144,23.37493896,22.62191772,23.77548218,19.11315918,22.50976563
51,2025-01-29 15:02:51-05:00,1.786259532,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.82232666,28.37371826,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,21.06781006,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.50976563
52,2025-01-29 15:02:52-05:00,1.786259532,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.37371826,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,21.06781006,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.50976563
53,2025-01-29 15:02:53-05:00,1.786259532,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.37371826,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
54,2025-01-29 15:02:54-05:00,1.804141283,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.40576172,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
55,2025-01-29 15:02:55-05:00,1.804141283,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.40576172,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
56,2025-01-29 15:02:56-05:00,1.804141283,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.40576172,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
57,2025-01-29 15:02:57-05:00,1.804141283,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.40576172,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
58,2025-01-29 15:02:58-05:00,1.804141283,13.48649597,20.0164032,9.5462E-05,7.59718132,25.07324219,28.95050049,28.40576172,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
59,2025-01-29 15:02:59-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.95050049,28.42178345,24.67269897,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
60,2025-01-29 15:03:00-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.9499817,120.5947876,20.84350586,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
61,2025-01-29 15:03:01-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.95050049,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
62,2025-01-29 15:03:02-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,20.97167969,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
