 ,Timestamp,FIT-800-00/BLOCK1/OUT.CV lb/min,FIT-800-00/DENSITY/OUT.CV kg/m3,FIT-800-00/TEMP/OUT.CV °C,FIT-800-00/VOL_FLOW/OUT.CV L/mi,FIT-800-01,FIT-800-02,FIT-800-03/BLOCK1/OUT.CV gal/mi,FIT-800-04/BLOCK1/OUT.CV gal/mi,FSC-800-01/FCS-600-01_OUT/OUT.C,FSC-800-01/FCS-600-01_OUT/PV.CV,FSC-800-01/FCS-600-01_OUT/SP.CV,PIC-800_SLAVE/PID1/OUT.CV %,PIC-800_SLAVE/PID1/PV.CV psig,PIC-800_SLAVE/PID1/SP.CV psig,PIT-800-00/AI1/OUT.CV psi,PIT-800-01/AI1/OUT.CV psi,PIT-800-02/AI1/OUT.CV psi,PIT-800-03/AI1/OUT.CV psi,PIT-800-04/AI1/OUT.CV psi,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16,TIC-800_MASTER/PID1/PV.CV °C,TIC-800_MASTER/PID1/SP.CV °C,TT-800-00F/AI1/OUT.CV °C,TT-800-00P/AI1/OUT.CV °C,TT-800-01P/AI1/OUT.CV °C,TT-800-02P/AI1/OUT.CV °C,TT-800-03P/AI1/OUT.CV °C,TT-800-04P/AI1/OUT.CV °C
30,2025-01-29 14:20:00-05:00,1.884012818,30.31645203,147.8471375,28.36334801,13.4817276,19.99160767,9.5462E-05,7.561655998,71.97155762,71.97680664,71.98146057,48.24491119,19.9681015,20,19.9681015,11.74405861,5.036049843,73.38063812,0.602255881,19.89822388,23.74343872,23.56719971,20.29876709,9.243774414,21.69265747,122.5494385,120.0500488,16.99829102,17.09442139,19.16122437,19.04907227,18.24798584,19.62585449,15.46020508,18.23196411,23.56719971,23.56719971,147.6180573,22.71746826,21.08068848,20.11965942,17.89294434,22.37445068
31,2025-01-29 14:20:10-05:00,1.884012818,30.20315361,147.9731598,27.97956657,13.4817276,20.02117157,9.5462E-05,7.574291706,71.93047333,71.93287659,71.93304443,47.97846222,20.16837502,20,20.16837502,11.74405861,5.036049843,73.36633301,0.602255881,20.04241943,24.04785156,23.64730835,20.39489746,9.2918396,21.69265747,122.7256775,120.274353,17.09442139,17.17453003,19.24133301,19.12918091,18.34411621,19.70596313,15.50827026,18.32809448,23.64730835,23.64730835,147.8700562,22.71746826,21.08068848,20.14712524,17.86032104,22.37445068
32,2025-01-29 14:20:20-05:00,1.873283863,29.89117432,148.2412109,28.0060997,13.50080109,20.02117157,9.5462E-05,7.574291706,71.90758514,71.90343475,71.90948486,48.22425842,19.93769836,20,19.93591118,11.75490475,5.048924446,73.57376099,0.602255881,20.07446289,24.01580811,23.77548218,20.44296265,9.2918396,21.72470093,122.6295471,120.098114,17.14248657,17.22259521,19.33746338,19.22531128,18.37615967,19.80209351,15.55633545,18.36013794,23.77548218,23.77548218,147.9846191,22.71746826,21.1072998,20.17346191,17.89752197,22.37445068
33,2025-01-29 14:20:30-05:00,1.873283863,29.79709625,148.4519806,28.4642601,13.51224518,20.00114441,9.5462E-05,7.574291706,71.94654083,71.95121765,71.94921112,48.25074768,20.07717896,20,20.06466293,11.73476028,5.048924446,73.54872131,0.602255881,20.21865845,23.99978638,23.82354736,20.52307129,9.2918396,21.74072266,122.6295471,120.098114,17.22259521,17.31872559,19.41757202,19.25735474,18.47229004,19.83413696,15.63644409,18.45626831,23.82354736,23.82354736,148.259552,22.71746826,21.1333313,20.17346191,17.89752197,22.37445068
34,2025-01-29 14:20:40-05:00,1.873283863,29.55961609,148.6605225,28.7321949,13.49031067,20.00114441,9.5462E-05,7.574291706,71.95791626,71.96255493,71.96011353,47.98316574,20.05751038,20,20.05751038,11.71926308,5.038910866,73.28049469,0.602255881,20.2507019,24.19204712,23.91967773,20.65124512,9.2918396,21.74072266,122.5494385,120.0500488,17.31872559,17.39883423,19.51370239,19.40155029,18.55239868,19.97833252,15.73257446,18.58444214,23.91967773,23.91967773,148.4657288,22.74551392,21.16021729,20.20007324,17.89752197,22.34667969
35,2025-01-29 14:20:50-05:00,1.861362696,29.33719444,148.8301086,28.85797501,13.49031067,20.00114441,9.5462E-05,7.604571342,71.95082092,71.94443512,71.94906616,48.04801941,19.9323349,20,19.9323349,11.73476028,5.048924446,73.52726746,0.602255881,20.39489746,24.36828613,24.04785156,20.6993103,9.2918396,21.72470093,122.7256775,120.1782227,17.39883423,17.4949646,19.59381104,19.43359375,18.64852905,20.01037598,15.86074829,18.63250732,24.04785156,24.04785156,148.6719971,22.74551392,21.18682861,20.22723389,17.89752197,22.37445068
36,2025-01-29 14:21:00-05:00,1.861362696,29.58876801,149.0753174,28.78387833,13.50080109,19.98970032,9.5462E-05,7.621500015,71.95180511,71.95730591,71.9513092,48.11970139,19.91087723,20,19.91087723,11.73476028,5.048924446,73.53799438,0.612984896,20.4750061,24.48043823,24.09591675,20.79544067,9.2918396,21.72470093,122.7737427,120.2262878,17.4949646,17.57507324,19.68994141,19.56176758,18.7286377,20.15457153,15.90881348,18.76068115,24.09591675,24.09591675,148.8553162,22.74551392,21.21316528,20.25357056,17.89752197,22.34698486
37,2025-01-29 14:21:10-05:00,1.842288852,29.18693352,149.2678528,28.78790283,13.50080109,20.00972748,9.5462E-05,7.669661045,71.97022247,71.97366333,71.97678375,48.21512222,19.92875862,20,19.9323349,11.73476028,5.048924446,73.35202789,0.612984896,20.57113647,24.54452515,24.17602539,20.87554932,9.2918396,21.74072266,122.6295471,120.1782227,17.54302979,17.62313843,19.77005005,19.60983276,18.77670288,20.18661499,15.94085693,18.80874634,24.17602539,24.17602539,149.0844727,22.74551392,21.23974609,20.25357056,17.89752197,22.34698486
38,2025-01-29 14:21:20-05:00,1.824407339,28.68790436,149.4512024,28.95621872,13.50080109,20.00972748,9.5462E-05,7.634375095,71.93548584,71.93104553,71.93755341,48.07417297,20.14691734,20,20.14691734,11.7208128,5.031758308,73.49507904,0.602255881,20.65124512,24.59259033,24.27215576,20.9236145,9.339904785,21.77276611,122.5975037,120.0019836,17.54302979,17.65518188,19.81811523,19.70596313,18.80874634,20.23468018,15.94085693,18.85681152,24.27215576,24.27215576,149.2907715,22.74551392,21.26608276,20.28045654,17.92868042,22.34698486
39,2025-01-29 14:21:30-05:00,1.841096759,28.33083153,149.3136902,29.23382759,13.50080109,20.00972748,9.5462E-05,7.552118778,71.94750214,71.94176483,71.94674683,47.6451683,20.19340897,20,20.19340897,11.70686531,5.031758308,73.24115753,0.602255881,20.74737549,24.65667725,24.3522644,21.01974487,9.2918396,21.77276611,122.6295471,120.1301575,17.62313843,17.75131226,19.86618042,19.75402832,18.90487671,20.28274536,16.0369873,18.93692017,24.3522644,24.3522644,149.4741211,22.77297974,21.29238892,20.30679321,17.95614624,22.34698486
